T_H,LST_Gauge,SUGRA_Gauge,cls_count,mrg_bases,mrg_rows,status,cls_externals
64,5 e8 + 5 f4 + so8 + 9 su2+g2 + su3,(none),0,3,6,MRG_ONLY,
64,5 e8 + 5 f4 + so8 + 9 su2+g2 + su3,5 e8 + 5 f4 + so8 + 10 su2+g2 + su3,1,1,1,MATCH,su3
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,10 e7 + e8 + f4 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,11 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e7p + e8 + f4 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + 2 f4 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + f4 + 2 su2+g2 + 9 su2+so7+su2,1,1,1,MATCH,e8
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + f4 + so8 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + 2 su2+g2 + 9 su2+so7+su2,e6 + 9 e7 + e8 + f4 + 2 su2+g2 + 9 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + so8 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + f4 + so8 + 2 su2+g2 + 9 su2+so7+su2,1,1,1,MATCH,e8
64,9 e7 + f4 + so8 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + f4 + 2 so8 + 3 su2+g2 + 8 su2+so7+su2,0,1,1,MRG_ONLY,
64,9 e7 + f4 + so8 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + f4 + so8 + 3 su2+g2 + 8 su2+so7+su2,1,1,1,MATCH,e8
64,9 e7 + f4 + so8 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + f4 + so8 + 3 su2+g2 + 8 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,1,1,1,MATCH,e6
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 3 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + so8 + 10 su2+g2 + 2 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,2 e6 + e7 + 4 e8 + 6 f4 + 10 su2+g2 + 2 su3,1,1,1,MATCH,e6 + f4
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,e6 + e7 + 4 e8 + 6 f4 + 10 su2+g2 + 2 su3,3,1,1,COUNT_DIFF,f4
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,e6 + e7 + 4 e8 + 6 f4 + so8 + 10 su2+g2 + 2 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + 2 su3,e6 + e7 + 4 e8 + 7 f4 + 10 su2+g2 + 2 su3,1,1,1,MATCH,2 f4
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2,2,2,MATCH,e6
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2,2,2,MATCH,e7
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,2,2,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + 4 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,2,2,2,MATCH,f4
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2,2,2,MATCH,e7'
64,e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2 e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2 e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2,2,2,MATCH,e6
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,2,3,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2,2,2,MATCH,e7
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + e7 + 4 e8 + 6 f4 + 9 su2+g2 + su2+so7+su2 + su3,2,2,2,MATCH,f4
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + e7 + e7p + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
64,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,e6 + e7 + e7p + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + su3,2,2,2,MATCH,e7'
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e6 + e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3,1,1,COUNT_DIFF,e7
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + 4 e8 + 5 f4 + so8 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + 4 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,0,1,2,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,1,1,1,MATCH,e7 + e8
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,1,1,1,MATCH,2 e7
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 2 e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + 2 su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,1,1,1,MATCH,e8
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2 + su3,0,1,2,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + so8 + 10 su2+g2 + su2+so7+su2,0,1,2,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + so8 + 10 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + e7p + 4 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + e7p + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
64,e7 + 5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + 11 su2+g2,2,2,2,MATCH,su3
64,e7 + 5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + 2 su2 + 10 su2+g2,2,0,0,CLS_ONLY_su2hat1,2 su2
64,e7 + 5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + su16 + 10 su2+g2,116,0,0,CLS_ONLY_su2hat1,hat1
64,e7 + 5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + su2 + 10 su2+g2,16,0,0,CLS_ONLY_su2hat1,su2
64,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 5 e8 + 5 f4 + su16 + 10 su2+g2 + su2+so7+su2,20,0,0,CLS_ONLY_su2hat1,hat1
64,e7 + 5 e8 + 5 f4 + 11 su2+g2,e7 + 5 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,1,1,1,MATCH,su2
64,e7 + 5 e8 + 5 f4 + 11 su2+g2,e7 + 5 e8 + 5 f4 + su16 + 11 su2+g2,20,0,0,CLS_ONLY_su2hat1,hat1
64,e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2,e7 + e7p + 4 e8 + 5 f4 + so8 + 11 su2+g2,3,3,3,MATCH,so8
64,e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2,e7 + e7p + 4 e8 + 6 f4 + 11 su2+g2,3,3,3,MATCH,f4
64,e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2,e7 + e7p + 4 e8 + 6 f4 + 12 su2+g2,0,1,1,MRG_ONLY,
65,2 e7 + 4 e8 + 5 f4 + 11 su2+g2,2 e7 + 4 e8 + 5 f4 + so8 + 11 su2+g2,4,4,4,MATCH,so8
65,2 e7 + 4 e8 + 5 f4 + 11 su2+g2,2 e7 + 4 e8 + 6 f4 + 11 su2+g2,4,4,4,MATCH,f4
65,2 e7 + 4 e8 + 5 f4 + 11 su2+g2,2 e7 + 4 e8 + 6 f4 + 12 su2+g2,0,3,3,MRG_ONLY,
65,5 e8 + 4 f4 + 3 so8 + 10 su2+g2,5 e8 + 4 f4 + 4 so8 + 10 su2+g2,3,1,1,COUNT_DIFF,so8
65,5 e8 + 4 f4 + 3 so8 + 10 su2+g2,5 e8 + 4 f4 + 5 so8 + 10 su2+g2,1,1,1,MATCH,2 so8
65,5 e8 + 4 f4 + 3 so8 + 10 su2+g2 + su3,5 e8 + 4 f4 + 4 so8 + 10 su2+g2 + su3,1,1,1,MATCH,so8
65,5 e8 + 5 f4 + 10 su2+g2,5 e8 + 6 f4 + 10 su2+g2,4,4,4,MATCH,f4
65,5 e8 + 5 f4 + 10 su2+g2,e6 + 5 e8 + 5 f4 + 10 su2+g2,4,4,4,MATCH,e6
65,5 e8 + 5 f4 + 10 su2+g2,e6 + 5 e8 + 5 f4 + 11 su2+g2,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + 10 su2+g2,4,4,4,MATCH,e7
65,5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + 11 su2+g2,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2,e7 + 5 e8 + 5 f4 + 12 su2+g2,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2,e7p + 5 e8 + 5 f4 + 10 su2+g2,4,4,4,MATCH,e7'
65,5 e8 + 5 f4 + 10 su2+g2,e7p + 5 e8 + 5 f4 + 11 su2+g2,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2 + 2 su3,5 e8 + 6 f4 + 10 su2+g2 + 2 su3,1,1,1,MATCH,f4
65,5 e8 + 5 f4 + 10 su2+g2 + 2 su3,e6 + 5 e8 + 5 f4 + 10 su2+g2 + 2 su3,1,1,1,MATCH,e6
65,5 e8 + 5 f4 + 10 su2+g2 + 2 su3,e6 + 5 e8 + 5 f4 + 11 su2+g2 + su3,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2 + su3,5 e8 + 6 f4 + 10 su2+g2 + su3,3,1,1,COUNT_DIFF,f4
65,5 e8 + 5 f4 + 10 su2+g2 + su3,5 e8 + 6 f4 + so8 + 10 su2+g2 + su3,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2 + su3,5 e8 + 7 f4 + 10 su2+g2 + su3,1,1,1,MATCH,2 f4
65,5 e8 + 5 f4 + 10 su2+g2 + su3,e6 + 5 e8 + 5 f4 + 10 su2+g2 + 2 su3,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2 + su3,e6 + 5 e8 + 5 f4 + 10 su2+g2 + su3,1,1,1,MATCH,e6
65,5 e8 + 5 f4 + 10 su2+g2 + su3,e6 + 5 e8 + 5 f4 + so8 + 10 su2+g2 + su3,0,1,1,MRG_ONLY,
65,5 e8 + 5 f4 + 10 su2+g2 + su3,e6 + 5 e8 + 6 f4 + 10 su2+g2 + su3,1,1,1,MATCH,e6 + f4
65,5 e8 + 5 f4 + 11 su2+g2 + su3,5 e8 + 6 f4 + 11 su2+g2 + su3,1,1,1,MATCH,f4
65,5 e8 + 5 f4 + 11 su2+g2 + su3,e6 + 5 e8 + 5 f4 + 11 su2+g2 + su3,1,1,1,MATCH,e6
65,5 e8 + 5 f4 + so8 + 10 su2+g2,5 e8 + 5 f4 + 2 so8 + 10 su2+g2,2,2,2,MATCH,so8
65,5 e8 + 5 f4 + so8 + 10 su2+g2 + 2 su3,(none),0,2,5,MRG_ONLY,
65,5 e8 + 5 f4 + so8 + 10 su2+g2 + su3,(none),0,1,2,MRG_ONLY,
65,5 e8 + 5 f4 + so8 + 10 su2+g2 + su3,5 e8 + 5 f4 + 2 so8 + 10 su2+g2 + su3,2,2,2,MATCH,so8
65,5 e8 + 5 f4 + so8 + 10 su2+g2 + su3,5 e8 + 6 f4 + so8 + 10 su2+g2 + su3,1,1,1,MATCH,f4
65,5 e8 + 5 f4 + so8 + 11 su2+g2,5 e8 + 5 f4 + 2 so8 + 11 su2+g2,1,1,1,MATCH,so8
65,5 e8 + 5 f4 + so8 + 11 su2+g2 + su3,(none),0,2,2,MRG_ONLY,
65,5 e8 + 6 f4 + 10 su2+g2,5 e8 + 6 f4 + 11 su2+g2,1,1,1,MATCH,su3
65,5 e8 + 6 f4 + 9 su2+g2 + su3,5 e8 + 6 f4 + 10 su2+g2 + su3,1,1,1,MATCH,su3
65,5 e8 + 6 f4 + 9 su2+g2 + su3,5 e8 + 6 f4 + 9 su2+g2 + 2 su3,4,4,4,MATCH,su3
65,9 e7 + 2 f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + 2 f4 + 2 su2+g2 + 9 su2+so7+su2,1,1,1,MATCH,e8
65,9 e7 + 2 f4 + 2 su2+g2 + 9 su2+so7+su2,9 e7 + e8 + 2 f4 + 2 su2+g2 + 9 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
65,9 e7 + 2 f4 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + 2 f4 + 3 su2+g2 + 8 su2+so7+su2,2,2,2,MATCH,e8
65,9 e7 + 2 f4 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + 2 f4 + 3 su2+g2 + 8 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
65,9 e7 + 2 f4 + 3 su2+g2 + 8 su2+so7+su2,9 e7 + e8 + 2 f4 + 4 su2+g2 + 8 su2+so7+su2,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,2 e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,1,1,1,MATCH,e6 + e7
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,3,1,1,COUNT_DIFF,e6
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,2 e6 + e7 + 4 e8 + 5 f4 + so8 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,2 e6 + e7 + 4 e8 + 6 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,2 e6 + e7 + e7p + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,1,1,1,MATCH,e6 + e7'
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,3 e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,1,1,1,MATCH,2 e6
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,1,1,1,MATCH,e7
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + 2 e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + 2 e7 + 4 e8 + 5 f4 + so8 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + 2 e7 + 4 e8 + 5 f4 + so8 + 9 su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + 2 e7 + 4 e8 + 6 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + e7 + 4 e8 + 7 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + e7 + e7p + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,1,1,1,MATCH,e7'
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + e7 + e7p + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + e7 + e7p + 4 e8 + 5 f4 + so8 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e6 + e7 + 4 e8 + 5 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,e6 + e7 + e7p + 4 e8 + 6 f4 + 9 su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3,3,3,MATCH,e7
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3,3,3,MATCH,e6
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 2 e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3,3,3,MATCH,e7'
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + 2 e7p + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
65,e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e7 + e7p + 4 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,3,3,3,MATCH,f4
66,10 e7 + 11 su2+so7+su2,11 e7 + e7p + 11 su2+so7+su2,0,1,1,MRG_ONLY,
66,10 e7 + 11 su2+so7+su2,12 e7 + 11 su2+so7+su2,0,1,1,MRG_ONLY,
66,13 e6 + 2 f4 + 2 su2+g2 + 14 su3,13 e6 + 2 e8 + 2 f4 + 2 su2+g2 + 14 su3,0,1,1,MRG_ONLY,
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + 4 e8 + 6 f4 + 10 su2+g2 + su2+so7+su2,4,4,4,MATCH,f4
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + e7p + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,4,4,4,MATCH,e7'
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,2 e7 + e7p + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,3,3,MRG_ONLY,
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,4,4,4,MATCH,e7
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,3 e7 + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,3,4,MRG_ONLY,
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,4,4,4,MATCH,e6
66,2 e7 + 4 e8 + 5 f4 + 10 su2+g2 + su2+so7+su2,e6 + 2 e7 + 4 e8 + 5 f4 + 11 su2+g2 + su2+so7+su2,0,3,3,MRG_ONLY,
66,2 e7 + 4 e8 + 5 f4 + 12 su2+g2,2 e7 + 4 e8 + 6 f4 + 12 su2+g2,2,1,1,COUNT_DIFF,f4
66,2 e7 + 4 e8 + 5 f4 + 12 su2+g2,2 e7 + 4 e8 + 6 f4 + so8 + 12 su2+g2,0,1,1,MRG_ONLY,
66,2 e7 + 4 e8 + 5 f4 + 12 su2+g2,2 e7 + 4 e8 + 7 f4 + 12 su2+g2,1,1,1,MATCH,2 f4
66,5 e8 + 4 f4 + 4 so8 + 10 su2+g2,5 e8 + 4 f4 + 5 so8 + 10 su2+g2,2,1,1,COUNT_DIFF,so8
66,5 e8 + 4 f4 + 4 so8 + 10 su2+g2,5 e8 + 4 f4 + 6 so8 + 10 su2+g2,1,1,1,MATCH,2 so8
66,5 e8 + 5 f4 + 10 su2+g2,6 e8 + 5 f4 + 10 su2+g2,4,4,4,MATCH,e8
