"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	31	111	1	1	0	0	0	0	1	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	31	138	1	1	0	0	0	1	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	31	146	1	0	0	0	0	1	0	0	2
22	156	"e7+2 e7'+g2+su(2)+3(so(7)+2 su(2))"	35	139	1	1	0	0	0	1	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	175	0	0	0	1	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	199	0	0	1	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	22	219	0	1	0	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	191	0	1	1	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	23	218	1	1	0	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	24	167	0	1	0	1	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	147	0	0	1	1	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	189	1	1	1	0	0	0	0	0	3
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	25	190	1	1	1	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	165	1	1	0	1	0	0	0	0	4
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	166	1	1	0	1	0	0	0	0	3
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	26	173	1	0	0	1	0	0	0	0	3
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	169	1	0	2	0	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	173	1	0	0	1	0	0	0	0	2
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	27	225	1	0	0	0	0	0	0	0	4
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	28	166	1	1	0	1	0	0	0	0	3
22	157	"2 e7+e7'+2(g2+su(2))+2(so(7)+2 su(2))"	29	225	1	0	0	0	0	0	0	0	3
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	24	214	3	0	0	0	0	0	0	0	2
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	24	215	2	0	0	0	0	0	0	0	9
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	27	217	1	0	0	0	0	0	0	0	6
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	27	218	1	0	0	0	0	0	0	0	4
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	217	1	0	0	0	0	0	0	0	6
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	218	1	0	0	0	0	0	0	0	5
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	162	3	0	0	1	0	0	0	0	2
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	164	2	0	0	1	0	0	0	0	5
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	165	1	0	0	1	0	0	0	0	4
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	166	1	0	0	1	0	0	0	0	5
22	158	"2 e7+e7'+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	217	1	0	0	0	0	0	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	22	173	0	0	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	22	197	0	0	1	0	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	22	217	0	1	0	0	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	23	189	0	1	1	0	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	23	216	1	1	0	0	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	24	165	0	1	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	24	215	1	1	0	0	0	0	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	25	145	0	0	1	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	26	163	1	1	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	26	171	1	0	0	1	0	0	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	137	1	1	0	0	1	0	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	143	1	0	1	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	145	1	0	0	0	1	0	0	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	163	1	1	0	1	0	0	0	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	164	1	1	0	1	0	0	0	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	171	1	0	0	1	0	0	0	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	27	223	1	0	0	0	0	0	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	117	1	0	1	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	136	2	1	0	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	137	1	1	0	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	138	1	1	0	0	1	0	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	163	1	1	0	1	0	0	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	164	1	1	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	28	171	1	0	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	82	1	1	0	0	0	0	1	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	90	1	0	0	0	0	0	1	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	110	1	1	0	0	0	1	0	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	118	1	0	0	0	0	1	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	137	1	1	0	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	171	1	0	0	1	0	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	29	223	1	0	0	0	0	0	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	76	0	2	0	0	0	0	1	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	81	2	1	0	0	0	0	1	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	82	1	1	0	0	0	0	1	0	7
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	83	1	1	0	0	0	0	1	0	5
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	84	0	1	0	0	0	0	1	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	110	1	1	0	0	0	1	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	111	1	1	0	0	0	1	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	112	0	1	0	0	0	1	0	0	3
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	137	1	1	0	0	1	0	0	0	4
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	30	145	1	0	0	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	31	137	1	1	0	0	1	0	0	0	2
22	159	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	34	138	1	1	0	0	1	0	0	0	2
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	26	167	1	1	0	0	0	0	0	0	5
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	26	168	1	1	0	0	0	0	0	0	4
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	26	175	1	0	0	0	0	0	0	0	4
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	27	147	1	0	1	0	0	0	0	0	2
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	27	175	1	0	0	0	0	0	0	0	2
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	167	1	1	0	0	0	0	0	0	6
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	168	1	1	0	0	0	0	0	0	2
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	169	0	1	0	0	0	0	0	0	2
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	175	1	0	0	0	0	0	0	0	3
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	30	168	1	1	0	0	0	0	0	0	3
22	160	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	30	169	0	1	0	0	0	0	0	0	2
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	173	1	0	0	0	0	0	0	0	2
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	29	164	2	1	0	0	0	0	0	0	2
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	29	165	1	1	0	0	0	0	0	0	7
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	29	166	1	1	0	0	0	0	0	0	5
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	29	167	0	1	0	0	0	0	0	0	4
22	161	"2 e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	29	173	1	0	0	0	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	22	218	0	1	1	0	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	22	226	0	0	1	0	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	22	245	1	1	0	0	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	22	246	0	1	0	0	0	0	0	0	3
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	23	244	1	1	0	0	0	0	0	0	4
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	25	192	1	1	0	1	0	0	0	0	3
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	25	193	1	1	0	1	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	26	166	1	1	0	0	1	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	26	167	1	1	0	0	1	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	26	174	1	0	0	0	1	0	0	0	5
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	27	147	1	0	0	0	0	1	0	0	3
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	27	166	1	1	0	0	1	0	0	0	4
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	27	174	1	0	0	0	1	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	27	252	1	0	0	0	0	0	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	111	1	1	0	0	0	0	1	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	112	1	1	0	0	0	0	1	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	119	1	0	0	0	0	0	1	0	6
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	139	1	1	0	0	0	1	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	140	1	1	0	0	0	1	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	147	1	0	0	0	0	1	0	0	2
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	28	252	1	0	0	0	0	0	0	0	3
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	29	111	1	1	0	0	0	0	1	0	3
22	163	"2 e7+f5+so(8)+3(g2+su(2))+so(7)+2 su(2)"	29	139	1	1	0	0	0	1	0	0	2
22	164	"e8+e7'+f5+so(8)+4(g2+su(2))"	27	159	1	1	0	0	0	0	0	0	4
22	164	"e8+e7'+f5+so(8)+4(g2+su(2))"	27	167	1	0	0	0	0	0	0	0	6
22	164	"e8+e7'+f5+so(8)+4(g2+su(2))"	28	159	1	1	0	0	0	0	0	0	4
22	164	"e8+e7'+f5+so(8)+4(g2+su(2))"	28	160	1	1	0	0	0	0	0	0	2
22	164	"e8+e7'+f5+so(8)+4(g2+su(2))"	28	167	1	0	0	0	0	0	0	0	3
22	166	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	195	0	1	0	0	0	0	0	0	2
22	167	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	26	169	1	0	0	0	0	0	0	0	6
22	167	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	27	169	1	0	0	0	0	0	0	0	7
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	26	167	1	1	0	0	0	0	0	0	2
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	27	147	1	0	1	0	0	0	0	0	2
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	27	175	1	0	0	0	0	0	0	0	4
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	28	167	1	1	0	0	0	0	0	0	4
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	28	168	1	1	0	0	0	0	0	0	3
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	159	1	2	0	0	0	0	0	0	2
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	167	1	1	0	0	0	0	0	0	6
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	29	175	1	0	0	0	0	0	0	0	3
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	30	167	1	1	0	0	0	0	0	0	2
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	30	168	1	1	0	0	0	0	0	0	4
22	168	"2 e7+e7'+f5+3(g2+su(2))+so(7)+2 su(2)"	30	169	0	1	0	0	0	0	0	0	3
22	172	"2 e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	22	202	0	1	0	0	0	0	0	0	2
22	173	"2 e7+e6+f5+3(so(7)+2 su(2))"	25	191	1	2	0	0	0	0	0	0	3
22	175	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	26	167	2	0	0	0	0	0	0	0	3
22	175	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	26	169	1	0	0	0	0	0	0	0	4
22	175	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	27	169	1	0	0	0	0	0	0	0	2
22	175	"e8+e7'+f5+so(8)+su(3)+3(g2+su(2))"	28	160	1	1	0	0	0	0	0	0	2
22	176	"3 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	22	149	0	1	0	0	0	0	0	0	2
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	26	169	1	0	0	0	0	0	1	0	4
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	29	161	1	1	0	0	0	0	1	0	4
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	29	169	1	0	0	0	0	0	1	0	5
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	30	46	1	1	0	0	0	0	0	1	4
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	30	47	0	1	0	0	0	0	0	1	3
22	179	"3 e6+f5+5 su(3)+g2+su(2)"	30	54	1	0	0	0	0	0	0	1	5
22	180	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	198	1	0	0	0	0	0	0	0	5
22	180	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	199	1	0	0	0	0	0	0	0	5
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	22	246	1	0	0	0	0	0	0	0	2
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	25	194	1	0	0	1	0	0	0	0	6
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	26	168	1	0	0	0	1	0	0	0	7
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	27	141	1	0	0	0	0	1	0	0	5
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	27	168	1	0	0	0	1	0	0	0	7
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	27	246	1	0	0	0	0	0	0	0	2
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	28	113	1	0	0	0	0	0	1	0	6
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	28	141	1	0	0	0	0	1	0	0	2
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	29	168	1	0	0	0	1	0	0	0	3
22	181	"e8+f5+2 so(8)+su(3)+3(g2+su(2))"	32	-2	1	0	0	0	0	0	0	1	3
22	186	"2 e7+e6+f5+su(3)+3(so(7)+2 su(2))"	25	192	1	1	0	0	0	0	0	0	2
22	189	"4 e6+f5+4 su(3)"	22	234	0	1	0	0	0	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	22	205	0	0	0	0	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	22	223	0	1	0	1	0	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	22	231	0	0	0	1	0	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	22	255	0	0	1	0	0	0	0	0	3
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	23	197	0	1	0	0	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	23	203	0	0	1	1	0	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	24	177	0	0	1	0	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	25	153	0	0	0	1	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	25	189	0	2	0	0	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	26	161	1	2	0	0	0	1	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	26	169	0	1	1	0	1	0	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	26	169	1	1	0	0	0	1	0	0	7
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	27	133	1	2	0	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	27	141	1	1	0	0	0	0	1	0	7
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	27	169	1	1	0	0	0	1	0	0	3
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	28	133	1	2	0	0	0	0	1	0	4
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	28	134	0	2	0	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	28	139	2	1	0	0	0	0	1	0	3
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	28	141	1	1	0	0	0	0	1	0	12
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	28	142	0	1	0	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	29	114	0	1	1	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	29	134	0	2	0	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	29	139	2	1	0	0	0	0	1	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	29	169	1	1	0	0	0	1	0	0	6
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	30	139	2	1	0	0	0	0	1	0	3
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	30	141	1	1	0	0	0	0	1	0	4
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	30	161	1	2	0	0	0	1	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	30	169	1	1	0	0	0	1	0	0	2
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	33	141	1	1	0	0	0	0	1	0	3
22	191	"4 e6+4 su(3)+so(7)+2 su(2)"	35	141	1	1	0	0	0	0	1	0	3
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	2
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	161	1	2	0	0	0	0	0	0	6
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	162	0	2	0	0	0	0	0	0	4
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	167	2	1	0	0	0	0	0	0	4
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	15
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	26	170	0	1	0	0	0	0	0	0	2
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	161	1	2	0	0	0	0	0	0	5
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	162	0	2	0	0	0	0	0	0	2
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	167	2	1	0	0	0	0	0	0	3
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	169	1	1	0	0	0	0	0	0	8
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	27	170	0	1	0	0	0	0	0	0	3
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	28	161	1	2	0	0	0	0	0	0	3
22	195	"e8+e6+f5+2 so(8)+su(3)+2(g2+su(2))"	30	169	1	1	0	0	0	0	0	0	2
22	199	"4 e6+f5+4 su(3)"	22	233	0	1	0	0	0	0	0	0	2
22	200	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	26	178	1	0	1	0	0	0	0	0	3
22	200	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	27	206	1	0	0	0	0	0	0	0	3
22	200	"2 e7+e7'+so(8)+g2+su(2)+2(so(7)+2 su(2))"	28	206	1	0	0	0	0	0	0	0	3
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	26	169	1	0	0	0	0	1	0	0	4
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	27	141	1	0	0	0	0	0	1	0	4
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	28	133	1	1	0	0	0	0	1	0	4
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	28	134	0	1	0	0	0	0	1	0	3
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	28	141	1	0	0	0	0	0	1	0	5
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	29	161	1	1	0	0	0	1	0	0	3
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	29	162	0	1	0	0	0	1	0	0	2
22	205	"4 e6+5 su(3)+so(7)+2 su(2)"	29	169	1	0	0	0	0	1	0	0	5
22	207	"e7+3 e6+f5+4 su(3)+g2+su(2)"	26	169	1	1	0	0	0	0	0	0	4
22	207	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	167	2	1	0	0	0	0	0	0	2
22	207	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	169	1	1	0	0	0	0	0	0	6
22	207	"e7+3 e6+f5+4 su(3)+g2+su(2)"	29	170	0	1	0	0	0	0	0	0	4
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	222	0	1	0	1	0	0	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	230	0	0	0	1	0	0	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	254	0	0	1	0	0	0	0	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	23	202	0	0	1	1	0	0	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	194	1	1	0	0	1	0	0	0	8
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	167	1	1	0	0	0	1	0	0	5
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	168	1	1	0	0	0	1	0	0	5
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	174	1	0	1	0	1	0	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	26	175	1	0	0	0	0	1	0	0	6
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	139	1	1	0	0	0	0	1	0	5
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	140	1	1	0	0	0	0	1	0	5
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	147	1	0	0	0	0	0	1	0	10
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	168	1	1	0	0	0	1	0	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	27	175	1	0	0	0	0	1	0	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	119	1	0	1	0	0	0	1	0	2
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	138	2	1	0	0	0	0	1	0	3
22	208	"4 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	28	139	1	1	0	0	0	0	1	0	6
